Id,SalePrice
2735,133568.92543892184
2736,136329.3386954974
2737,121930.7786977647
2738,136453.5877405733
2739,159523.23528973298
2740,138590.98688555084
2741,143985.57192704664
2742,149201.3870732094
2743,152213.28679547034
2744,163309.1036405243
2745,139326.9446171932
2746,135181.40850476705
2747,137920.69236667655
2748,119110.40132021839
2749,130167.75374372958
2750,128548.46068139243
2751,133605.8499673132
2752,181955.93643806732
2753,146273.53164701324
2754,223927.25401185107
2755,134495.37705573812
2756,97973.21773377297
2757,70595.41257666933
2758,87202.86021147443
2759,161320.25252791037
2760,122309.304225858
2761,144206.35965302802
2762,143909.05245495582
2763,182230.4142474274
2764,139437.2885990731
2765,296651.01648415736
2766,134156.42394313845
2767,85127.46969341555
2768,129931.35334316154
2769,132762.09398086596
2770,139669.68485077308
2771,109098.02136340176
2772,110143.2687003593
2773,155112.21603582834
2774,137305.96459050395
2775,108577.76516944019
2776,133384.861019163
2777,142117.6706805705
2778,100230.68862518476
2779,117362.398984079
2780,95188.4814431052
2781,98263.85583016544
2782,96784.53275353374
2783,97362.62231032093
2784,123235.47835754132
2785,135573.49621445706
2786,69638.08457299529
2787,123627.06331850945
2788,71639.31102869166
2789,174471.8961055514
2790,93378.85328949544
2791,109908.18989477892
2792,54254.374922845964
2793,162417.510026507
2794,98100.73894994611
2795,117020.40941348899
2796,99759.36769156597
2797,201469.72846685367
2798,106990.5719508597
2799,113984.55586308979
2800,68209.93438309398
2801,106738.62589594258
2802,123477.78132373873
2803,167720.7659647311
2804,126883.20153534999
2805,100066.91525187116
2806,80494.41720010874
2807,160530.47959483418
2808,148972.02632435012
2809,135256.08312698395
2810,127582.21882309525
2811,156992.92739271917
2812,162582.2787926518
2813,161950.2539214205
2814,163826.9402976313
2815,96182.49761019516
2816,245320.22491455317
2817,148179.1470004334
2818,133497.8493807888
2819,157842.72861858614
2820,137313.1849114948
2821,106118.95851096835
2822,199457.07734264614
2823,355257.3769778543
2824,185701.4707799979
2825,143211.33072814514
2826,130763.17747981715
2827,136765.1051824322
2828,221039.17456652917
2829,207323.1892697165
2830,218702.42655434884
2831,170634.55057057482
2832,253540.6959074136
2833,292374.22240921354
2834,212828.8624698709
2835,219264.80334787688
2836,188663.56661067615
2837,148680.74398718786
2838,148092.2052022666
2839,168446.86353052827
2840,206477.91136804473
2841,203137.76058393775
2842,229572.8292788863
2843,155154.94331131293
2844,167551.19984275984
2845,125536.08072429268
2846,209948.8641671185
2847,207340.73319676836
2848,214477.76434868696
2849,196645.54816500586
2850,279793.81060216454
2851,212684.59693246902
2852,228187.24823289114
2853,231990.53364778633
2854,139016.1695260726
2855,198335.6025477524
2856,199788.76052996502
2857,184783.56266465405
2858,203991.05653589003
2859,114680.66047390795
2860,127042.50531809493
2861,122047.39861546567
2862,190889.40142713906
2863,127918.07355893131
2864,243150.8594715716
2865,144355.20612277044
2866,139338.87265308894
2867,97983.69400145469
2868,97673.83979086502
2869,107841.69181658361
2870,117733.05642929598
2871,84469.59005121278
2872,54843.12914441334
2873,100137.95249393613
2874,137918.87997790688
2875,117583.49498769752
2876,166718.18343340125
2877,144664.69692718334
2878,170614.20387071825
2879,135364.5592283441
2880,102906.6788183045
2881,142950.23798719034
2882,172862.94216374226
2883,191412.47566732817
2884,193552.19528056434
2885,188149.2959918825
2886,229096.34688428836
2887,95221.33741982924
2888,138012.64561009165
2889,59145.71051105052
2890,86164.49897107073
2891,135029.61171382104
2892,43458.238529561044
2893,68247.27272438935
2894,49679.92450318277
2895,331896.9155559231
2896,282596.01597276534
2897,202413.78586516425
2898,153837.65081353887
2899,202665.50731493512
2900,157457.52353588378
2901,209643.47188115012
2902,188203.36231489258
2903,328835.61952875165
2904,361517.7877347794
2905,78061.23014084471
2906,201839.19370361682
2907,111998.65653590487
2908,134982.66262583656
2909,148426.22356441736
2910,79614.58385418437
2911,81544.87524301009
2912,140402.26699533753
2913,86258.98871085477
2914,77305.51384679097
2915,83057.93270804117
2916,85938.24581933726
2917,160822.40726984743
2918,114958.46747705436
2919,220083.8026581779
